force,torque,pow,rpm,vel,uts,fpr
6206.2651,12.371,2.469215,995.9124,99.106,235.4119,0.099512768
5101.8584,10.502,2.470859,997.1428,44.517,225.5982,0.044644558
7070.2324,7.832,2.465927,2147.5608,205.307,190.0223,0.095600087
5112.3252,14.151,2.474476,997.2944,51.727,224.5843,0.051867332
3582.3652,6.141,2.461652,2165.0356,56.591,194.1913,0.0261386
4825.5327,8.811,2.457378,1382.048,39.31,191.0587,0.028443296
5574.6631,7.298,2.46494,2155.6162,150.547,190,0.069839427
5875.8101,16.554,2.410356,599.4527,39.825,210.0918,0.0664356
4027.0583,6.764,2.460337,1770.8437,42.114,190.3269,0.023781884
3675.3708,6.408,2.471517,2549.771,36.735,178.4046,0.014407176
5414.3696,11.036,2.472503,998.5794,44.861,224.5843,0.04492482
4342.5605,8.277,2.471188,1382.0494,47.607,199.8093,0.03444667
3443.3049,6.23,2.465269,2162.5862,52.528,171.4773,0.024289436
4513.3203,7.209,2.466256,2155.5291,73.357,207.3997,0.034032016
3701.9866,6.141,2.460337,2552.9246,66.605,188.5268,0.026089686
5874.6143,16.465,2.438964,600.1217,37.651,210.0918,0.062738941
5759.1792,8.188,2.466913,1763.1174,79.079,205.0572,0.044851806
4688.2666,10.324,2.472174,999.1988,49.782,224.5843,0.049821917
2675.3342,5.696,2.46494,1771.4758,35.019,190.3269,0.019768263
4737.3115,10.591,2.470859,1000.1608,37.765,225.5982,0.037758928
2984.5562,5.518,2.470859,2549.7649,43.945,178.4046,0.017234922
4096.439,6.853,2.462967,1765.62,59.738,197.9676,0.033834007
7528.6816,10.858,2.466913,1368.9572,192.49,241.6836,0.140610678
1906.1674,4.717,2.468229,2173.1597,42.343,185.7625,0.019484532
5270.2261,7.921,2.458035,1757.4144,98.82,208.2467,0.056230335
5919.4722,7.476,2.462967,2156.9258,95.272,211.9429,0.044170272
6519.375,18.868,2.478751,599.6535,77.362,221.075,0.129011171
7045.1113,12.638,2.469873,996.8246,98.305,235.4119,0.098618152
5513.6558,8.366,2.465927,1764.057,102.653,208.2467,0.05819143
2830.8423,5.874,2.474147,2547.0569,37.022,178.4046,0.014535207
4826.7285,10.591,2.472503,1000.2758,48.866,224.5843,0.048852526
3021.3396,6.23,2.469544,2544.5757,80.109,193.8919,0.031482262
3548.8711,6.408,2.472503,2155.709,50.411,171.4773,0.023384882
5636.8662,14.774,2.287707,599.2701,47.436,214.6092,0.079156294
5236.4331,7.832,2.465927,1762.7378,60.368,197.9676,0.034246727
4729.5366,9.078,2.472832,1378.1666,42.801,191.0587,0.031056477
4962.2002,9.434,2.474805,1369.2926,77.476,188.4414,0.05658104
3631.4099,12.727,2.461323,1002.014,40.226,225.5982,0.040145148
4873.0825,18.334,2.478093,599.5938,38.109,210.0918,0.063558029
7067.5405,9.701,2.463296,1375.652,105.972,233.2595,0.077034017
6266.9731,7.298,2.466913,2548.6794,143.28,226.2221,0.056217349
62.2002,1.78,2.469215,2589.7756,49.152,186.0936,0.018979251
6085.1479,12.638,2.473819,998.6158,78.564,229.4368,0.078672899
4979.2466,9.256,2.467242,1372.485,75.76,188.4414,0.055199146
6240.6562,8.366,2.461981,1765.8542,152.264,218.3649,0.086226824
3386.4849,6.408,2.460666,1767.8342,39.368,190.3269,0.022269057
7209.5913,9.968,2.466584,1368.5225,105.057,233.2595,0.076766732
3367.3452,6.141,2.468557,2556.2947,37.365,178.4046,0.014616859
4487.9009,8.633,2.471517,1378.822,58.765,192.8959,0.042619715
4565.0566,6.408,2.473819,2543.5022,48.695,186.0936,0.019144863
4399.979,6.319,2.470859,2543.6118,45.433,186.0936,0.017861609
2822.1697,5.874,2.450472,2163.4375,39.997,185.7625,0.018487708
5278.001,11.481,2.470859,999.3406,41.256,225.5982,0.041283222
5934.1255,16.376,2.356101,598.9224,35.419,210.0918,0.059137878
6527.1499,18.334,2.477107,599.8706,52.929,214.6092,0.088234029
7329.811,7.921,2.461652,2153.4131,203.018,190.0223,0.094277313
5297.4395,7.832,2.466913,1767.6638,99.792,208.2467,0.056454174
4788.749,7.476,2.458035,1768.3488,58.708,197.9676,0.033199333
3581.468,6.408,2.471517,2543.2515,49.038,186.0936,0.019281616
5141.6323,10.947,2.465927,999.925,43.659,225.5982,0.043662275
3312.0203,6.497,2.459022,1768.0176,40.512,190.3269,0.022913799
5344.6904,11.57,2.47349,999.1072,42.458,224.5843,0.04249594
6029.2251,7.387,2.461981,2152.1431,152.321,190,0.070776427
5073.1494,9.523,2.472832,1371.7882,82.569,188.4414,0.060190779
5125.7827,11.125,2.475463,997.276,47.15,224.5843,0.047278787
5598.8867,15.219,2.475134,995.4728,102.482,235.4119,0.102948066
6302.8594,7.565,2.461323,2151.3235,147.285,190,0.068462507
3490.8547,6.052,2.469544,2157.5347,53.272,171.4773,0.024691144
1388.2058,4.806,2.449815,1774.1436,35.076,190.3269,0.019770666
3641.877,6.408,2.466913,2546.0986,37.765,178.4046,0.014832497
7244.2817,9.968,2.46231,1365.9084,93.04,233.2595,0.068115841
4477.4336,7.298,2.462639,1761.5389,60.024,197.9676,0.034074751
3230.9768,6.052,2.471188,2555.4124,52.185,186.0936,0.020421361
1671.1108,4.272,2.417262,2567.2678,41.027,178.4046,0.015980803
4987.022,18.245,2.47612,600.3496,46.12,214.6092,0.076821905
4990.6104,8.01,2.462639,1762.7306,103.054,208.2467,0.058462706
6761.3091,12.816,2.478093,995.9368,103.111,235.4119,0.10353167
4888.9321,8.811,2.472832,1377.394,36.621,191.0587,0.026587164
5280.3936,10.858,2.472174,1001.1632,44.804,225.5982,0.044751945
5958.6484,8.544,2.469215,2147.031,79.136,207.3997,0.036858341
5787.8882,17.711,2.459679,599.7507,49.496,214.6092,0.082527624
3915.8103,6.408,2.463296,2160.4019,79.479,207.3997,0.036788988
5699.9663,12.549,2.485327,997.7956,59.338,221.5021,0.059469094
5268.7305,7.921,2.456062,1761.0234,145.569,218.3649,0.082661593
5655.4077,12.193,2.470859,1000.7174,61.626,221.5021,0.061581821
5384.166,7.12,2.476449,2548.0591,101.566,210.8388,0.039860143
4667.333,7.298,2.46231,2148.7312,78.678,207.3997,0.036616027
5934.4248,12.816,2.477436,998.224,76.275,229.4368,0.076410705
4804.2998,10.591,2.472503,998.191,43.945,225.5982,0.044024641
3925.3801,8.277,2.478751,1377.5756,38.738,191.0587,0.028120417
4257.6289,9.968,2.472832,998.6614,48.58,224.5843,0.048645116
3879.3257,6.675,2.458693,1768.8694,39.253,190.3269,0.022191011
3881.4192,16.109,2.315328,599.9785,200.5,146.2,0.334178641
3188.8101,13.617,2.325521,599.8719,102.425,228.1527,0.170744787
4854.541,7.031,2.46494,2153.0437,99.106,211.9429,0.04603065
4176.2866,6.675,2.463954,2549.0327,76.618,193.8919,0.030057676
4024.0679,8.9,2.474805,1376.9126,51.441,199.8093,0.03735967
5217.293,7.298,2.465598,2157.49,97.504,211.9429,0.045193257
4009.1152,6.675,2.465598,1767.7344,44.231,190.3269,0.025021293
5754.0957,17.8,2.487629,599.5308,40.398,210.0918,0.067382693
5722.6948,7.298,2.464283,2545.0486,156.383,226.2221,0.061445978
4444.5381,19.313,2.48467,599.6778,76.847,221.075,0.128147148
5172.4351,11.214,2.470859,1000.591,44.346,224.5843,0.044319807
5027.9922,7.12,2.462639,2158.3113,99.792,211.9429,0.046236148
5758.2817,10.324,2.466584,1364.3726,203.133,241.6836,0.148883817
4413.7354,8.544,2.464283,1378.0812,61.741,192.8959,0.04480215
5327.3452,11.125,2.47349,1000.5432,42.973,225.5982,0.04294967
4613.5034,7.031,2.461981,2160.2368,78.449,207.3997,0.036315
5191.5747,7.387,2.445211,1770.3096,60.94,197.9676,0.034423357
6813.3447,20.114,2.474805,599.8305,95.73,228.1527,0.159595086
2240.2107,8.722,2.010513,600.4886,150.49,150.709,0.250612584
7717.6836,9.701,2.45935,2141.0005,194.95,190.0223,0.09105556
5816,16.109,2.381092,599.2373,60.253,215.4662,0.100549482
5437.9951,11.214,2.488944,998.7066,46.291,224.5843,0.04635095
247.6138,2.492,2.461652,1789.4471,80.738,205.0572,0.045118964
7430.8906,13.172,2.468557,998.2762,96.302,235.4119,0.096468292
1226.4176,5.607,2.466584,1398.1478,153.122,231.327,0.109517749
4440.3511,6.586,2.464612,2163.2451,75.474,207.3997,0.03488925
7067.2417,13.083,2.476449,998.6176,103.969,235.4119,0.104112926
6996.3657,9.79,2.461981,1367.1122,101.509,233.2595,0.074250672
3683.1462,6.319,2.472174,2556.78,37.479,178.4046,0.014658672
3849.4202,6.408,2.464612,2548.9072,61.283,188.5268,0.024042853
4778.2822,8.722,2.475134,1380.6056,34.676,191.0587,0.025116514
3073.9734,6.408,2.461652,1770.2939,39.997,190.3269,0.022593424
4577.6167,7.031,2.461652,2153.5608,78.392,207.3997,0.036401108
4190.9399,6.675,2.463625,1764.8796,43.201,190.3269,0.024478157
1160.3267,5.251,2.461981,2168.2187,48.637,171.4773,0.022431778
5803.1401,8.811,2.459679,1760.2441,200.558,241.6836,0.113937607
4025.8621,6.853,2.45672,1767.5937,43.43,190.3269,0.024570126
3482.1819,6.141,2.468557,2547.6423,37.365,178.4046,0.014666502
6417.0981,18.779,2.47908,599.8371,79.88,221.075,0.133169489
6308.5415,7.476,2.464283,2151.4438,152.779,190,0.071012313
6755.9268,21.36,2.481381,599.7937,97.675,228.1527,0.162847659
3076.6648,11.57,2.21734,600.5797,149.975,150.709,0.249717065
6871.6602,10.235,2.462639,1363.734,145.912,231.327,0.106994473
3282.4138,8.989,2.472503,997.326,61.798,221.5021,0.061963691
6643.7812,20.025,2.490588,600.0614,82.455,221.075,0.137410938
5193.668,18.512,2.478422,599.4789,48.122,214.6092,0.08027305
3264.1716,6.853,2.460008,1771.001,36.449,190.3269,0.020581016
4181.3706,8.366,2.476449,1380.7365,40.798,191.0587,0.029547998
5271.123,7.565,2.460337,1764.5118,61.283,197.9676,0.034730853
5350.0732,8.366,2.463296,1762.1855,77.991,205.0572,0.04425811
3674.1746,8.455,2.474476,999.2924,48.466,224.5843,0.048500319
6396.7622,21.182,2.477107,599.7093,79.822,221.075,0.133101154
4051.8799,8.544,2.474805,1376.608,39.654,191.0587,0.028805586
3614.9619,6.23,2.471188,2167.6018,53.558,171.4773,0.024708413
4578.2148,8.722,2.475791,1372.1194,59.109,192.8959,0.043078613
4119.4658,6.853,2.462639,1766.6,41.885,190.3269,0.023709385
6630.3232,9.968,2.463296,1373.295,99.106,233.2595,0.072166577
5991.2456,12.727,2.476778,1001.2698,80.395,229.4368,0.080293044
4326.7104,6.408,2.465598,2549.696,49.953,186.0936,0.019591747
3577.8794,6.497,2.460995,1765.8516,61.569,197.9676,0.034866463
6513.9917,7.12,2.468229,2545.4729,148.201,226.2221,0.058221402
3274.0405,6.319,2.466256,1764.7275,41.542,190.3269,0.023540178
3535.7126,5.874,2.463625,2559.2339,57.449,188.5268,0.022447733
3423.2683,6.23,2.470202,2550.4478,40.97,178.4046,0.016063846
2166.6433,6.319,2.475134,1394.067,57.392,192.8959,0.041168753
4379.0449,6.942,2.455733,2157.9055,75.474,207.3997,0.034975582
4193.0332,7.654,2.470202,1374.78,52.814,199.8093,0.038416328
3213.0332,5.696,2.465269,2551.8906,63.4,188.5268,0.024844325
5597.6904,18.334,2.479408,599.3947,39.883,210.0918,0.066538793
4241.7793,9.701,2.467571,1369.7184,58.536,192.8959,0.042735792
4996.2925,7.209,2.468557,2161.3494,96.76,211.9429,0.044768329
5256.7686,8.9,2.473161,1379.4564,87.204,188.4414,0.063216206
5466.7046,7.209,2.460995,2155.7817,96.874,211.9429,0.044936832
5686.2104,16.821,2.460995,600.1908,39.425,210.0918,0.065687445
4301.8892,8.989,2.473161,1380.7046,55.847,192.8959,0.040448189
7750.8789,8.9,2.461323,2147.8635,98.19,211.9429,0.045715196
4627.5591,8.811,2.472832,1375.1384,76.447,188.4414,0.055592223
3745.0505,6.319,2.468557,2556.7295,79.25,193.8919,0.030996631
3540.7964,6.319,2.469215,2165.3821,43.259,185.7625,0.019977537
3829.9817,6.23,2.471846,2161.3994,58.193,194.1913,0.026923761
4542.9268,6.497,2.462967,2546.3928,62.084,188.5268,0.024381156
3071.2817,5.785,2.467571,2167.2778,47.493,171.4773,0.021913665
6200.2837,7.565,2.468229,2152.7725,147.4,190,0.068469845
7575.6333,13.35,2.468886,998.0376,200.5,249.3077,0.200894235
3925.0811,6.497,2.465598,2544.5654,81.825,193.8919,0.032156768
5031.5811,8.722,2.473161,1376.1168,54.417,199.8093,0.039543882
3480.3877,6.23,2.468886,2546.7893,36.278,178.4046,0.014244602
4927.8091,6.764,2.465927,2553.8672,95.73,210.8388,0.03748433
5714.6201,17.088,2.460337,599.619,38.395,210.0918,0.064032327
3952.5937,6.675,2.466584,2159.491,59.223,194.1913,0.027424518
7118.0806,19.936,2.480724,600.4393,95.558,228.1527,0.159146811
5064.4766,10.68,2.472503,1002.6834,34.904,225.5982,0.034810589
2573.9551,6.764,2.285077,999.5062,61.855,221.5021,0.061885559
5223.2744,7.476,2.46231,1763.8308,62.485,197.9676,0.035425734
4710.9946,7.12,2.463296,2158.0464,103.512,211.9429,0.047965604
4203.5005,8.9,2.472503,998.975,52.528,224.5843,0.052581896
5440.0889,11.481,2.474805,998.988,46.463,224.5843,0.046510068
7214.0771,13.528,2.463296,994.3898,103.683,235.4119,0.104267964
5808.2241,16.198,2.450472,599.7738,37.422,210.0918,0.062393522
5933.8271,7.298,2.466913,2542.8896,209.026,225.6616,0.082200187
6630.3232,9.968,2.466256,1373.295,99.106,233.2595,0.072166577
2691.4832,8.277,1.973028,600.018,152.321,150.709,0.253860718
3843.1404,5.963,2.474147,2553.387,55.904,186.0936,0.021894057
4782.7681,11.303,2.478422,999.4988,36.22,225.5982,0.036238163
7429.0972,14.329,2.469544,990.9344,151.405,244.8175,0.152790134
3242.3406,6.497,2.465269,2162.6267,47.665,171.4773,0.022040327
7291.8311,13.261,2.470859,998.5786,98.19,235.4119,0.098329766
4251.0498,6.764,2.462639,1767.5937,41.828,190.3269,0.023663809
7159.0508,10.324,2.468557,1364.8816,94.528,233.2595,0.069257289
4218.752,6.675,2.463954,1765.9294,40.569,190.3269,0.022973172
5676.6406,8.01,2.462967,1760.6206,79.136,205.0572,0.044947787
5724.4893,7.832,2.46494,1761.1066,77.591,205.0572,0.044058094
4260.0215,6.853,2.463625,1766.3414,40.283,190.3269,0.022805897
4076.1033,6.675,2.464612,2542.9954,79.479,193.8919,0.031254087
5663.7812,7.12,2.468557,2544.1724,153.007,226.2221,0.060140185
4625.4653,9.078,2.474147,1372.3514,49.953,199.8093,0.036399569
5922.7612,17.355,2.458364,599.7156,61.397,215.4662,0.10237686
3490.8547,6.052,2.468886,2157.5347,53.272,171.4773,0.024691144
4720.2656,7.743,2.461323,1762.7983,62.256,197.9676,0.035316576
3212.136,7.476,2.473161,1383.4366,78.678,188.4414,0.056871417
6241.8525,8.544,2.46231,1758.0746,147.228,218.3649,0.083743887
3238.752,8.9,2.474147,1001.9254,57.392,221.5021,0.05728171
5047.73,10.769,2.473819,1000.9032,43.774,225.5982,0.043734499
5710.1343,8.277,2.459679,1757.7625,102.539,208.2467,0.058334957
3715.7432,5.963,2.469215,2555.3865,35.992,178.4046,0.014084758
5661.9868,16.821,2.466913,600.0523,42.744,210.0918,0.071233791
3515.3772,6.052,2.475463,2548.1404,36.335,178.4046,0.014259418
3606.2893,16.02,2.30349,599.2749,96.817,228.1527,0.161556908
3890.0916,6.853,2.453432,1764.5298,43.144,190.3269,0.024450706
4011.8066,7.031,2.460008,1768.9036,46.12,195.139,0.026072647
5789.3838,7.387,2.46494,2553.2437,198.784,225.6616,0.077855475
4835.7007,11.214,2.477107,998.8242,42.973,225.5982,0.043023587
6508.6089,9.879,2.463296,1366.6116,104.256,233.2595,0.076287952
5706.5459,13.083,2.472174,1001.173,76.733,229.4368,0.076643098
3550.6653,6.764,2.463954,1765.8062,42.515,190.3269,0.024076821
4937.3789,11.125,2.471517,1000.3254,61.626,221.5021,0.061605953
5227.7607,6.497,2.464283,2550.3652,85.716,193.8919,0.033609304
6574.4004,9.879,2.469215,1373.3344,151.749,231.327,0.110496759
6140.4731,7.387,2.455405,2546.4089,203.819,225.6616,0.08004174
5535.4868,12.638,2.472832,996.9334,60.368,221.5021,0.060553694
5021.1138,9.345,2.472832,1374.1635,75.703,188.4414,0.055090242
3326.3748,6.23,2.467571,2164.2219,37.765,185.7625,0.017449689
4761.5352,17.978,2.479408,599.5355,47.951,214.6092,0.079980251
2843.7017,6.141,2.470859,2555.5942,52.872,186.0936,0.020688731
4250.1528,7.387,2.461323,1766.158,50.182,195.139,0.028413086
3591.6357,6.764,2.463625,1766.4066,42,190.3269,0.023777085
3636.793,6.141,2.460995,2160.9167,49.152,171.4773,0.022745902
3754.0222,6.319,2.47053,2549.4175,40.512,178.4046,0.015890689
5922.7612,17.355,2.45113,599.7156,61.397,215.4662,0.10237686
3989.0786,7.921,2.484012,1382.6196,39.196,191.0587,0.028349085
4752.2642,8.633,2.473819,1374.5986,48.065,199.8093,0.034966571
6220.6196,8.9,2.470859,1371.9272,153.923,231.327,0.112194729
3426.5581,6.141,2.469215,2552.4089,52.586,186.0936,0.020602498
7156.3599,13.617,2.465598,996.845,146.427,244.8175,0.146890439
5411.3794,11.748,2.472503,999.2434,44.804,224.5843,0.044837924
3505.5083,5.696,2.466913,2568.2512,39.94,178.4046,0.015551438
3524.3486,6.052,2.467242,2551.9033,36.964,178.4046,0.014484875
4123.0547,7.209,2.463296,1763.6125,46.406,195.139,0.026313036
2197.7451,4.806,2.459679,2571.7627,41.885,178.4046,0.016286495
4321.0283,8.633,2.480066,1389.3602,36.735,191.0587,0.026440228
5414.6689,11.926,2.465269,998.7022,47.264,224.5843,0.047325419
5091.3921,7.921,2.460008,1757.7,59.853,197.9676,0.034051886
4749.5728,11.125,2.475463,998.8638,35.992,225.5982,0.036032941
3929.2678,6.675,1.736936,1765.1827,75.817,205.0572,0.042951361
2817.0859,5.785,2.477764,2162.4644,41.084,185.7625,0.018998694
5421.2485,8.01,2.47053,1758.8809,81.253,205.0572,0.046195851
4460.3877,8.01,2.474476,1380.1805,58.308,192.8959,0.042246648
4137.1104,6.942,2.469215,1764.8499,40.169,190.3269,0.022760576
6016.3657,13.083,2.474805,996.9474,74.959,229.4368,0.07518852
3280.0215,6.319,2.465927,2166.8123,42.229,185.7625,0.019488998
5989.75,8.544,1.880959,1756.299,148.43,218.3649,0.084512945
2921.7549,6.052,2.456391,1769.5552,48.695,195.139,0.027518215
5356.9517,11.036,2.474147,996.424,42.572,225.5982,0.042724784
4517.5068,8.099,2.46231,1761.5649,50.697,195.139,0.028779524
5548.9443,7.387,2.463296,2156.1353,97.561,211.9429,0.045248088
1311.3489,5.162,2.463296,2173.5864,44.632,185.7625,0.020533805
3261.48,5.963,2.467242,2163.8579,39.31,185.7625,0.018166627
5233.4424,11.303,2.472503,999.6724,44.975,224.5843,0.044989739
2107.7297,4.806,2.477107,2563.4009,49.267,186.0936,0.019219389
4311.459,6.675,2.46494,2155.116,76.16,207.3997,0.035339165
5042.3467,8.01,2.460995,1764.8503,58.536,197.9676,0.033167686
5827.3633,12.905,2.471846,998.7698,77.82,229.4368,0.077915852
4987.022,10.502,2.478751,1000.2688,44.002,224.5843,0.043990175
4812.0752,6.675,2.465598,2159.7976,148.83,190,0.068909235
8075.3525,14.24,2.4679,986.0058,193.004,249.3077,0.19574327
7220.0581,13.261,2.469873,999.8352,101.91,235.4119,0.101926798
4740.9004,11.57,2.474476,998.9712,52.528,224.5843,0.052582096
5108.7368,8.722,2.467571,1377.7004,100.078,233.2595,0.072641338
5012.4414,7.654,2.46231,1765.4792,53.272,195.139,0.030174244
5964.6294,15.753,2.32026,599.1579,48.237,214.6092,0.080507993
2930.4272,6.141,2.465598,2163.5125,39.539,185.7625,0.018275374
5620.7168,15.308,2.306779,599.5954,62.599,215.4662,0.104402068
3448.3889,14.24,2.361034,599.5586,97.16,228.1527,0.16205255
3345.2151,15.753,2.404438,600.1983,102.653,228.1527,0.171031807
6649.1636,10.235,2.464283,1372.9016,101.738,233.2595,0.074104364
6545.0933,9.434,2.456391,1371.6246,102.825,233.2595,0.074965847
3098.1968,5.785,2.46494,2164.0996,39.94,185.7625,0.018455712
1598.7397,4.361,2.468557,2173.6816,49.61,171.4773,0.02282303
2898.1294,7.209,2.475791,1381.113,51.212,199.8093,0.037080239
6374.9312,18.957,2.478422,599.6155,61.397,215.4662,0.102393951
5104.8491,7.209,2.461981,2149.2161,100.193,211.9429,0.046618393
5881.7915,7.387,2.465598,2548.0603,144.196,226.2221,0.056590497
4239.686,8.633,2.480066,1382.337,36.106,191.0587,0.026119535
3643.9702,6.141,2.464612,2547.7131,60.253,188.5268,0.023649837
1588.572,4.361,2.476449,2573.0776,41.027,178.4046,0.015944719
6464.9468,18.067,2.478751,599.7212,52.643,214.6092,0.087779121
5228.9561,17.266,2.392271,599.9835,48.523,214.6092,0.080873891
2599.0757,5.518,2.4679,2555.4236,99.277,210.8388,0.038849528
6298.9717,7.476,2.462967,2158.061,150.204,190,0.069601369
3778.2456,6.764,2.460008,1766.7878,47.264,195.139,0.026751373
6237.6655,8.633,2.460008,1760.7014,148.544,218.3649,0.084366378
2868.2241,5.607,2.4679,2170.4421,102.711,211.9429,0.047322617
5456.2373,8.099,2.458035,1767.4434,82.912,205.0572,0.046910696
4938.2759,10.947,2.474805,998.3302,43.201,225.5982,0.043273258
6558.5508,19.135,2.480066,599.2943,82.912,221.075,0.138349389
2313.479,5.696,2.46231,1772.2186,48.523,195.139,0.027379805
5732.8623,7.832,2.460995,1763.3549,81.081,205.0572,0.045981101
2747.1072,5.251,2.471188,2556.6482,42.229,178.4046,0.016517329
3219.0144,6.052,2.468886,2547.0566,39.31,178.4046,0.015433501
5215.2002,11.57,2.471846,996.2516,45.948,224.5843,0.04612088
4153.5581,8.722,2.472832,1367.3258,42.915,199.8093,0.031386082
3712.1543,14.507,2.250551,600.5623,101.337,228.1527,0.168736865
4674.5103,7.565,2.463296,1762.6062,54.359,195.139,0.030840128
7607.0337,13.528,2.468886,998.3508,146.828,244.8175,0.147070549
